index,val,n,coup,Coordonées,Destination,Step,Will_Kill,Safe_position,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,Chess_bad,Chess_good,Warning_w,Warning_b,Area_w,Area_b,Nb_w,Nb_b,Color,Play_target,p_Step,p_Will_Kill,p_warning_position,p_Chess_bad,p_Chess_good,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p_Warning_w,p_Warning_b,p_Area_w,p_Area_b,p_Nb_w,p_Nb_b
47,28,♜,26,50,40,4,0,0,6,14,25,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,22,0,30,50,0,12,52,60,0,0,0,0,34,39,14,14,1,0,6,0,0,0,0,6,14,25,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,22,0,0,40,0,12,52,60,3,3,34,41,14,14
48,31,♛,26,52,30,9,0,0,6,14,25,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,22,0,30,50,0,12,52,60,0,0,0,0,34,39,14,14,1,0,8,0,0,0,0,6,14,25,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,22,0,0,50,0,12,30,60,2,3,35,33,14,14
49,31,♛,26,52,41,9,0,0,6,14,25,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,22,0,30,50,0,12,52,60,0,0,0,0,34,39,14,14,1,0,7,0,0,0,0,6,14,25,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,22,0,0,50,0,12,41,60,2,3,34,38,14,14
50,31,♛,26,52,42,9,0,0,6,14,25,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,22,0,30,50,0,12,52,60,0,0,0,0,34,39,14,14,1,0,13,1,0,0,0,6,14,25,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,22,0,0,50,0,12,42,60,3,3,34,45,14,14
51,31,♛,26,52,62,9,0,0,6,14,25,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,22,0,30,50,0,12,52,60,0,0,0,0,34,39,14,14,1,0,10,2,0,0,0,6,14,25,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,22,0,0,50,0,12,62,60,4,3,34,40,14,14
52,31,♛,26,52,53,9,0,0,6,14,25,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,22,0,30,50,0,12,52,60,0,0,0,0,34,39,14,14,1,0,13,2,1,0,0,6,14,25,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,22,0,0,50,0,12,53,60,4,4,35,44,14,14
53,31,♛,26,52,63,9,0,0,6,14,25,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,22,0,30,50,0,12,52,60,0,0,0,0,34,39,14,14,1,0,12,2,1,0,0,6,14,25,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,22,0,0,50,0,12,63,60,4,4,34,43,14,14
54,31,♛,26,52,54,9,0,0,6,14,25,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,22,0,30,50,0,12,52,60,0,0,0,0,34,39,14,14,1,0,11,4,0,0,0,6,14,25,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,22,0,0,50,0,12,54,60,6,3,34,43,14,14
55,31,♛,26,52,74,9,0,0,6,14,25,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,22,0,30,50,0,12,52,60,0,0,0,0,34,39,14,14,1,0,11,3,1,0,0,6,14,25,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,22,0,0,50,0,12,74,60,5,4,33,43,14,14
56,31,♛,26,52,55,9,1,0,6,14,25,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,22,0,30,50,0,12,52,60,0,0,0,0,34,39,14,14,1,0,15,4,1,0,0,6,14,25,36,44,56,66,76,0,0,7,47,16,0,4,67,2,11,21,32,43,51,61,72,22,0,0,50,0,12,55,60,6,3,31,47,13,14
61,32,♚,26,60,20,3,0,0,6,14,25,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,22,0,30,50,0,12,52,60,0,0,0,0,34,39,14,14,1,0,2,0,0,0,0,6,14,25,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,22,0,30,50,0,12,52,20,3,3,34,32,14,14
62,32,♚,26,60,70,3,0,0,6,14,25,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,22,0,30,50,0,12,52,60,0,0,0,0,34,39,14,14,1,0,2,0,0,0,0,6,14,25,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,22,0,30,50,0,12,52,70,3,3,34,34,14,14
63,32,♚,26,60,71,3,0,0,6,14,25,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,22,0,30,50,0,12,52,60,0,0,0,0,34,39,14,14,1,0,3,0,0,0,0,6,14,25,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,22,0,30,50,0,12,52,71,3,3,34,36,14,14
64,23,♟,26,61,62,2,0,0,6,14,25,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,22,0,30,50,0,12,52,60,0,0,0,0,34,39,14,14,1,0,1,0,0,0,0,6,14,25,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,62,72,22,0,30,50,0,12,52,60,3,3,34,34,14,14
65,23,♟,26,61,63,2,0,0,6,14,25,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,22,0,30,50,0,12,52,60,0,0,0,0,34,39,14,14,1,0,1,0,1,0,0,6,14,25,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,63,72,22,0,30,50,0,12,52,60,3,4,34,33,14,14
70,24,♟,26,72,73,1,0,0,6,14,25,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,22,0,30,50,0,12,52,60,0,0,0,0,34,39,14,14,1,0,1,0,0,0,0,6,14,25,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,73,22,0,30,50,0,12,52,60,3,3,34,34,14,14
0,27,♜,28,0,10,5,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,30,50,0,12,52,60,0,0,0,0,39,37,14,14,1,0,4,0,0,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,10,50,0,12,52,60,2,3,39,34,14,14
1,27,♜,28,0,20,5,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,30,50,0,12,52,60,0,0,0,0,39,37,14,14,1,0,4,0,0,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,20,50,0,12,52,60,2,3,39,32,14,14
2,27,♜,28,0,30,5,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,30,50,0,12,52,60,0,0,0,0,39,37,14,14,1,0,5,0,0,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,30,50,0,12,52,60,2,3,39,33,14,14
3,27,♜,28,0,40,5,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,30,50,0,12,52,60,0,0,0,0,39,37,14,14,1,0,4,0,1,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,40,50,0,12,52,60,2,4,39,31,14,14
4,27,♜,28,0,1,5,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,30,50,0,12,52,60,0,0,0,0,39,37,14,14,1,0,1,0,0,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,1,50,0,12,52,60,2,3,39,32,14,14
5,17,♟,28,2,3,1,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,30,50,0,12,52,60,0,0,0,0,39,37,14,14,1,0,1,1,1,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,3,11,21,32,43,51,61,72,41,0,0,50,0,12,52,60,3,4,39,37,14,14
20,30,♝,28,12,1,6,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,30,50,0,12,52,60,0,0,0,0,39,37,14,14,1,0,6,1,0,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,50,0,1,52,60,2,3,39,38,14,14
21,30,♝,28,12,3,6,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,30,50,0,12,52,60,0,0,0,0,39,37,14,14,1,0,2,1,1,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,50,0,3,52,60,2,4,39,34,14,14
22,30,♝,28,12,23,6,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,30,50,0,12,52,60,0,0,0,0,39,37,14,14,1,0,6,2,1,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,50,0,23,52,60,3,4,39,38,14,14
23,30,♝,28,12,34,6,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,30,50,0,12,52,60,0,0,0,0,39,37,14,14,1,0,7,2,1,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,50,0,34,52,60,3,4,37,40,14,14
24,30,♝,28,12,45,6,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,30,50,0,12,52,60,0,0,0,0,39,37,14,14,1,0,8,2,1,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,50,0,45,52,60,3,6,41,41,14,14
25,30,♝,28,12,56,6,1,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,30,50,0,12,52,60,0,0,0,0,39,37,14,14,1,0,9,2,1,1,0,6,14,24,36,44,0,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,50,0,56,52,60,3,4,40,42,13,14
32,19,♟,28,21,22,2,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,30,50,0,12,52,60,0,0,0,0,39,37,14,14,1,0,1,0,1,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,22,32,43,51,61,72,41,0,0,50,0,12,52,60,2,4,37,37,14,14
33,19,♟,28,21,23,2,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,30,50,0,12,52,60,0,0,0,0,39,37,14,14,1,0,1,1,1,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,23,32,43,51,61,72,41,0,0,50,0,12,52,60,2,4,39,34,14,14
35,20,♟,28,32,33,1,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,30,50,0,12,52,60,0,0,0,0,39,37,14,14,1,0,3,2,1,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,33,43,51,61,72,41,0,0,50,0,12,52,60,4,5,41,40,14,14
38,25,♞,28,41,20,5,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,30,50,0,12,52,60,0,0,0,0,39,37,14,14,1,0,2,0,0,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,20,0,0,50,0,12,52,60,2,3,40,30,14,14
39,25,♞,28,41,22,5,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,30,50,0,12,52,60,0,0,0,0,39,37,14,14,1,0,7,1,1,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,22,0,0,50,0,12,52,60,3,4,37,39,14,14
40,25,♞,28,41,62,5,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,30,50,0,12,52,60,0,0,0,0,39,37,14,14,1,0,4,0,0,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,62,0,0,50,0,12,52,60,2,3,39,35,14,14
41,25,♞,28,41,33,5,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,30,50,0,12,52,60,0,0,0,0,39,37,14,14,1,0,5,1,1,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,33,0,0,50,0,12,52,60,3,5,41,38,14,14
42,25,♞,28,41,53,5,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,30,50,0,12,52,60,0,0,0,0,39,37,14,14,1,0,5,0,1,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,53,0,0,50,0,12,52,60,1,4,40,36,14,14
49,28,♜,28,50,10,4,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,30,50,0,12,52,60,0,0,0,0,39,37,14,14,1,0,4,0,0,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,10,0,12,52,60,2,3,40,33,14,14
50,28,♜,28,50,20,4,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,30,50,0,12,52,60,0,0,0,0,39,37,14,14,1,0,4,0,0,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,20,0,12,52,60,2,3,40,33,14,14
51,28,♜,28,50,30,4,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,30,50,0,12,52,60,0,0,0,0,39,37,14,14,1,1,5,0,0,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,30,0,12,52,60,2,3,40,36,14,14
52,28,♜,28,50,40,4,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,30,50,0,12,52,60,0,0,0,0,39,37,14,14,1,0,4,0,1,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,40,0,12,52,60,2,4,39,37,14,14
53,31,♛,28,52,42,7,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,30,50,0,12,52,60,0,0,0,0,39,37,14,14,1,0,9,1,0,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,50,0,12,42,60,2,3,39,41,14,14
54,31,♛,28,52,62,7,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,30,50,0,12,52,60,0,0,0,0,39,37,14,14,1,0,10,2,0,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,50,0,12,62,60,3,3,39,39,14,14
55,31,♛,28,52,53,7,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,30,50,0,12,52,60,0,0,0,0,39,37,14,14,1,0,13,2,1,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,50,0,12,53,60,3,4,40,43,14,14
56,31,♛,28,52,63,7,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,30,50,0,12,52,60,0,0,0,0,39,37,14,14,1,0,11,2,1,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,50,0,12,63,60,3,4,39,42,14,14
57,31,♛,28,52,54,7,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,30,50,0,12,52,60,0,0,0,0,39,37,14,14,1,0,11,4,0,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,50,0,12,54,60,5,3,39,43,14,14
58,31,♛,28,52,74,7,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,30,50,0,12,52,60,0,0,0,0,39,37,14,14,1,0,10,3,1,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,50,0,12,74,60,4,4,38,42,14,14
59,31,♛,28,52,55,7,1,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,30,50,0,12,52,60,0,0,0,0,39,37,14,14,1,0,17,3,1,0,0,6,14,24,36,44,56,66,76,0,0,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,50,0,12,55,60,4,3,36,49,13,14
64,32,♚,28,60,20,3,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,30,50,0,12,52,60,0,0,0,0,39,37,14,14,1,0,2,0,0,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,30,50,0,12,52,20,2,3,39,32,14,14
65,32,♚,28,60,70,3,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,30,50,0,12,52,60,0,0,0,0,39,37,14,14,1,0,2,0,0,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,30,50,0,12,52,70,2,3,39,35,14,14
66,32,♚,28,60,71,3,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,30,50,0,12,52,60,0,0,0,0,39,37,14,14,1,0,3,0,0,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,30,50,0,12,52,71,2,3,39,37,14,14
67,23,♟,28,61,62,2,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,30,50,0,12,52,60,0,0,0,0,39,37,14,14,1,0,1,0,0,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,62,72,41,0,30,50,0,12,52,60,2,3,39,33,14,14
68,23,♟,28,61,63,2,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,30,50,0,12,52,60,0,0,0,0,39,37,14,14,1,0,1,0,1,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,63,72,41,0,30,50,0,12,52,60,2,4,39,33,14,14
73,24,♟,28,72,73,1,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,30,50,0,12,52,60,0,0,0,0,39,37,14,14,1,0,1,0,0,0,0,6,14,24,36,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,73,41,0,30,50,0,12,52,60,2,3,39,34,14,14
0,27,♜,30,0,10,3,0,0,6,14,24,35,44,56,66,76,0,55,37,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,30,0,12,52,60,0,0,0,0,40,36,14,14,1,0,2,0,0,0,0,6,14,24,35,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,10,30,0,12,52,60,2,3,39,34,14,14
1,27,♜,30,0,20,3,0,0,6,14,24,35,44,56,66,76,0,55,37,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,30,0,12,52,60,0,0,0,0,40,36,14,14,1,0,2,0,0,0,0,6,14,24,35,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,20,30,0,12,52,60,2,3,39,32,14,14
2,27,♜,30,0,1,3,0,0,6,14,24,35,44,56,66,76,0,55,37,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,30,0,12,52,60,0,0,0,0,40,36,14,14,1,0,1,0,0,0,0,6,14,24,35,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,1,30,0,12,52,60,2,3,39,34,14,14
3,17,♟,30,2,3,1,0,0,6,14,24,35,44,56,66,76,0,55,37,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,30,0,12,52,60,0,0,0,0,40,36,14,14,1,0,1,1,1,0,0,6,14,24,35,44,56,66,76,0,55,7,47,16,0,4,67,3,11,21,32,43,51,61,72,41,0,0,30,0,12,52,60,3,4,40,36,14,14
18,30,♝,30,12,1,6,0,0,6,14,24,35,44,56,66,76,0,55,37,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,30,0,12,52,60,0,0,0,0,40,36,14,14,1,0,6,1,0,0,0,6,14,24,35,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,30,0,1,52,60,2,3,40,37,14,14
19,30,♝,30,12,3,6,0,0,6,14,24,35,44,56,66,76,0,55,37,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,30,0,12,52,60,0,0,0,0,40,36,14,14,1,0,2,1,1,0,0,6,14,24,35,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,30,0,3,52,60,2,4,40,33,14,14
20,30,♝,30,12,23,6,0,0,6,14,24,35,44,56,66,76,0,55,37,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,30,0,12,52,60,0,0,0,0,40,36,14,14,1,0,6,2,1,0,0,6,14,24,35,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,30,0,23,52,60,3,4,40,37,14,14
21,30,♝,30,12,34,6,0,0,6,14,24,35,44,56,66,76,0,55,37,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,30,0,12,52,60,0,0,0,0,40,36,14,14,1,0,7,2,1,0,0,6,14,24,35,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,30,0,34,52,60,3,4,38,39,14,14
22,30,♝,30,12,45,6,0,0,6,14,24,35,44,56,66,76,0,55,37,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,30,0,12,52,60,0,0,0,0,40,36,14,14,1,0,9,1,1,0,0,6,14,24,35,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,30,0,45,52,60,2,5,41,41,14,14
23,30,♝,30,12,56,6,1,0,6,14,24,35,44,56,66,76,0,55,37,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,30,0,12,52,60,0,0,0,0,40,36,14,14,1,0,9,2,1,1,0,6,14,24,35,44,0,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,30,0,56,52,60,3,4,41,41,13,14
30,19,♟,30,21,22,2,0,0,6,14,24,35,44,56,66,76,0,55,37,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,30,0,12,52,60,0,0,0,0,40,36,14,14,1,0,1,0,1,0,0,6,14,24,35,44,56,66,76,0,55,7,47,16,0,4,67,2,11,22,32,43,51,61,72,41,0,0,30,0,12,52,60,2,4,38,35,14,14
31,19,♟,30,21,23,2,0,0,6,14,24,35,44,56,66,76,0,55,37,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,30,0,12,52,60,0,0,0,0,40,36,14,14,1,1,1,1,1,0,0,6,14,24,35,44,56,66,76,0,55,7,47,16,0,4,67,2,11,23,32,43,51,61,72,41,0,0,30,0,12,52,60,2,4,40,32,14,14
33,28,♜,30,30,10,5,0,0,6,14,24,35,44,56,66,76,0,55,37,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,30,0,12,52,60,0,0,0,0,40,36,14,14,1,0,4,0,0,0,0,6,14,24,35,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,10,0,12,52,60,2,3,40,33,14,14
34,28,♜,30,30,20,5,0,0,6,14,24,35,44,56,66,76,0,55,37,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,30,0,12,52,60,0,0,0,0,40,36,14,14,1,0,4,0,0,0,0,6,14,24,35,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,20,0,12,52,60,2,3,40,33,14,14
35,28,♜,30,30,40,5,0,0,6,14,24,35,44,56,66,76,0,55,37,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,30,0,12,52,60,0,0,0,0,40,36,14,14,1,0,4,0,1,0,0,6,14,24,35,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,40,0,12,52,60,2,4,39,37,14,14
36,28,♜,30,30,50,5,0,0,6,14,24,35,44,56,66,76,0,55,37,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,30,0,12,52,60,0,0,0,0,40,36,14,14,1,0,4,0,0,0,0,6,14,24,35,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,50,0,12,52,60,2,3,39,37,14,14
37,28,♜,30,30,31,5,0,0,6,14,24,35,44,56,66,76,0,55,37,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,30,0,12,52,60,0,0,0,0,40,36,14,14,1,0,1,0,1,0,0,6,14,24,35,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,31,0,12,52,60,2,4,38,36,14,14
38,20,♟,30,32,33,1,0,0,6,14,24,35,44,56,66,76,0,55,37,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,30,0,12,52,60,0,0,0,0,40,36,14,14,1,0,3,2,1,0,0,6,14,24,35,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,33,43,51,61,72,41,0,0,30,0,12,52,60,4,5,42,40,14,14
40,25,♞,30,41,20,5,0,0,6,14,24,35,44,56,66,76,0,55,37,47,16,0,4,67,2,11,21,32,43,51,61,72,41,0,0,30,0,12,52,60,0,0,0,0,40,36,14,14,1,0,2,0,0,0,0,6,14,24,35,44,56,66,76,0,55,7,47,16,0,4,67,2,11,21,32,43,51,61,72,20,0,0,30,0,12,52,60,2,3,40,31,14,14
